organization_id,reimbursement_id,date_sent_to_client,date_of_client_approval,date_of_send_to_peakone,date_of_member_payment
61,1202633900170196644,2023-03-01,2023-03-01,2023-03-08,payroll - 3/15
61,1202634439820199628,2023-03-01,2023-03-01,2023-03-08,payroll - 3/15
15,1212438808541718164,2023-03-06,2023-03-21,2023-03-28,
15,1210685721167113337,2023-03-06,2023-03-21,payroll,payroll - 4/28
15,1210975628344759839,2023-03-06,2023-03-21,payroll,payroll - 4/28
15,1212412210805300417,2023-03-06,2023-03-21,payroll,payroll - 4/28
15,1211031020128126081,2023-03-06,2023-03-21,payroll,payroll - 4/28
15,1211031685254171033,2023-03-06,2023-03-21,payroll,payroll - 4/28
15,1211032350381886527,2023-03-06,2023-03-21,payroll,payroll - 4/28
30,1211000013007136620,2023-03-06,2023-03-14,2023-03-20,
34,1212105532555898409,2023-03-06,2023-03-06,2023-03-08,
34,1210614130333709481,2023-03-06,2023-03-06,2023-03-08,
34,1209882566627750700,2023-03-06,2023-03-06,2023-03-08,
34,1210991676129568533,2023-03-06,2023-03-06,2023-03-08,
34,1212430435078563145,2023-03-06,2023-03-06,2023-03-08,
62,1210980174600831735,2023-03-06,2023-03-06,2023-03-08,
70,1207719472243266307,2023-03-06,2023-03-13,2023-03-28,
70,1211033832325250020,2023-03-06,2023-03-13,2023-03-28,
70,1211034206210675484,2023-03-06,2023-03-13,2023-03-28,
70,1212485526978406878,2023-03-06,2023-03-13,2023-03-28,
70,1203060713411365102,2023-03-06,2023-03-13,2023-03-28,
70,1210604537507959874,2023-03-06,2023-03-13,2023-03-28,
70,1210732305469693172,2023-03-06,2023-03-13,2023-03-28,
70,1210732900886837163,2023-03-06,2023-03-13,2023-03-28,
70,1210733265434300117,2023-03-06,2023-03-13,2023-03-28,
70,1210733518003606321,2023-03-06,2023-03-13,2023-03-28,
70,1210733879437948711,2023-03-06,2023-03-13,2023-03-28,
83,1210305566053941021,2023-03-06,2023-03-06,2023-03-06,
83,1210305865234889586,2023-03-06,2023-03-06,2023-03-06,
83,1210306239215973832,2023-03-06,2023-03-06,2023-03-06,
83,1210306489311350323,2023-03-06,2023-03-06,2023-03-06,
107,1212506901964021569,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
107,1200473773501573336,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
107,1212151384975492393,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
168,1212172383622023822,2023-03-06,2023-03-06,2023-03-06,
182,1211062530547605660,2023-03-06,2023-03-27,2023-03-31,
182,1212531999167973744,2023-03-06,2023-03-27,2023-03-31,
193,1211034065842218516,2023-03-06,2023-03-06,2023-03-06,
194,1212439303007944634,2023-03-06,2023-03-06,2023-03-06,
194,1209955461906255980,2023-03-06,2023-03-06,2023-03-06,
194,1210758399187850844,2023-03-06,2023-03-06,,
194,1210980960370003348,2023-03-06,2023-03-06,2023-03-06,
194,1212110479942918755,2023-03-06,2023-03-06,2023-03-06,
194,1212112455029395293,2023-03-06,2023-03-06,2023-03-06,
194,1212487894400442425,2023-03-06,2023-03-06,2023-03-06,
194,1207810588052128921,2023-03-06,2023-03-06,2023-03-06,
194,1209936262791214935,2023-03-06,2023-03-06,2023-03-06,
194,1209936718401958812,2023-03-06,2023-03-06,2023-03-06,
215,1210965552683000634,2023-03-06,2023-03-06,2023-03-06,
215,1210989183113349057,2023-03-06,2023-03-06,2023-03-06,
217,1210630692491213466,2023-03-06,2023-03-06,2023-03-06,
217,1212511405483739972,2023-03-06,2023-03-06,2023-03-06,
217,1212512195952258461,2023-03-06,2023-03-06,2023-03-06,
217,1203957780632989438,2023-03-06,2023-03-06,2023-03-06,
228,1212148042907784199,2023-03-06,2023-03-06,2023-03-06,
231,1210715958480406357,2023-03-06,2023-03-06,2023-03-06,payroll - 3/31
236,1209874377488738210,2023-03-06,2023-03-06,2023-03-13,
236,1185626432239435926,2023-03-06,2023-03-06,2023-03-13,
236,1212049227190099930,2023-03-06,2023-03-06,2023-03-13,
240,1208466963284116150,2023-03-06,2023-03-06,2023-03-06,payroll - 3/16
247,1211072818699654131,2023-03-06,2023-03-06,2023-03-06,
252,1212145108648559837,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
254,1132340410447780608,2023-03-06,2023-03-06,2023-03-13,payroll - 3/31
254,1192179997975478371,2023-03-06,2023-03-06,2023-03-13,payroll - 3/31
254,1192181880361755490,2023-03-06,2023-03-06,2023-03-13,payroll - 3/31
258,1210686662424333522,2023-03-06,2023-03-06,2023-03-06,
258,1212409341158384521,2023-03-06,2023-03-06,2023-03-06,
266,1212148936926054582,2023-03-06,2023-03-06,2023-03-07,
286,1211035990656306661,2023-03-06,,,payroll - tbd
293,1210999217119228433,2023-03-06,2023-03-06,2023-03-06,
293,1212465490627998468,2023-03-06,2023-03-06,2023-03-06,
300,1211058791535830515,2023-03-06,2023-03-06,2023-03-07,payroll - 4/30
300,1210776078487710397,2023-03-06,2023-03-06,2023-03-07,payroll - 4/30
301,1210604393458259234,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
301,1210604842225105100,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
301,1212431114075085100,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
309,1210251838208976837,2023-03-06,2023-03-06,2023-03-13,payroll - 3/31
320,1210312286753928844,2023-03-06,2023-03-06,2023-03-06,
320,1212471598035874600,2023-03-06,2023-03-06,2023-03-06,
320,1212471908326327055,2023-03-06,2023-03-06,2023-03-13,
334,1210978230390741602,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
338,1204476432524018937,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
344,1212170869028036736,2023-03-06,2023-03-06,2023-03-07,payroll - 3/31
347,1209988067168310738,2023-03-06,2023-03-06,2023-03-13,
347,1212051723541185973,2023-03-06,2023-03-06,2023-03-13,
349,1210690520625500337,2023-03-06,2023-03-06,2023-03-06,
349,1210666797530213029,2023-03-06,2023-03-06,2023-03-06,payroll - tbd
349,1212106126467170718,2023-03-06,2023-03-06,2023-03-06,
353,1210714213754485304,2023-03-06,2023-03-06,2023-03-06,
353,1210714738764939118,2023-03-06,2023-03-06,2023-03-06,
367,1208173906015013316,2023-03-06,2023-03-06,2023-03-08,payroll - 3/15
367,1210709840607464937,2023-03-06,2023-03-06,2023-03-08,payroll - 3/15
367,1212120801242247064,2023-03-06,2023-03-06,2023-03-08,payroll - 3/15
367,1210972696991052874,2023-03-06,2023-03-06,2023-03-08,payroll - 3/15
367,1212122765481475004,2023-03-06,2023-03-06,2023-03-08,payroll - 3/15
367,1211039717335921120,2023-03-06,2023-03-06,2023-03-08,payroll - 4/28
367,1210669835943308883,2023-03-06,2023-03-06,2023-03-08,payroll - 4/28
367,1212116626143430111,2023-03-06,2023-03-06,2023-03-08,payroll - 4/28
386,1212462145628798130,2023-03-06,2023-03-06,2023-03-06,payroll - 4/28
388,1212512847152083586,2023-03-06,2023-03-06,2023-03-06,payroll - 3/15
423,1212174122183729703,2023-03-06,2023-03-06,2023-03-31,payroll - 3/12
423,1212178970826809784,2023-03-06,2023-03-06,2023-03-31,payroll - 3/12
423,1212180254790048819,2023-03-06,2023-03-06,2023-03-31,payroll - 3/12
423,1212181216744744719,2023-03-06,2023-03-06,2023-03-31,payroll - 3/12
423,1212181753024057933,2023-03-06,2023-03-06,2023-03-31,payroll - 3/12
423,1212069867974616777,2023-03-06,2023-03-06,2023-03-31,payroll - 3/12
423,1212117587358650776,2023-03-06,2023-03-06,2023-03-31,payroll - 3/12
423,1206988420220843789,2023-03-06,2023-03-06,2023-03-31,payroll - 3/12
424,1212437992519963593,2023-03-06,2023-03-06,2023-03-07,
438,1209992607721595403,2023-03-06,,,payroll - tbd
441,1202315236329960117,2023-03-06,2023-03-21,2023-03-28,payroll - 3/15
441,1212440248457412080,2023-03-06,2023-03-21,2023-03-28,payroll - 3/15
441,1212440533639520574,2023-03-06,2023-03-21,2023-03-28,payroll - 3/15
441,1210268003810844725,2023-03-06,2023-03-21,2023-03-28,payroll - 3/15
441,1209977020799590746,2023-03-06,2023-03-21,2023-03-28,payroll - 3/15
441,1209978075352685525,2023-03-06,2023-03-21,2023-03-28,payroll - 3/15
441,1211022042169836900,2023-03-06,2023-03-21,2023-03-28,payroll - 3/15
441,1211022468480958485,2023-03-06,2023-03-21,2023-03-28,payroll - 3/15
443,1210695032026909238,2023-03-06,2023-03-06,2023-03-06,
443,1211060080611224265,2023-03-06,2023-03-06,2023-03-06,
443,1211060851316224770,2023-03-06,2023-03-06,2023-03-06,
443,1211061181763991351,2023-03-06,2023-03-06,2023-03-06,
443,1209885826328275330,2023-03-06,2023-03-06,2023-03-06,
466,1207359929703027523,2023-03-06,2023-03-06,2023-03-06,
466,1212058571562010434,2023-03-06,2023-03-06,2023-03-06,
466,1212120635332013479,2023-03-06,2023-03-06,2023-03-06,
468,1210984766501894892,2023-03-06,2023-03-06,2023-03-06,
472,1228082174014544838,2023-03-06,2023-03-06,2023-03-06,
472,1228082787937028830,2023-03-06,2023-03-06,2023-03-06,
473,1204830701239586976,2023-03-06,2023-03-06,2023-03-31,payroll - 3/17
473,1212083428456765132,2023-03-06,2023-03-06,2023-03-31,payroll - 3/17
473,1207015617492642507,2023-03-06,2023-03-06,2023-03-31,payroll - 3/17
473,1210658279005182109,2023-03-06,2023-03-06,2023-03-31,payroll - 3/17
473,1210979397021922817,2023-03-06,2023-03-06,2023-03-31,payroll - 3/17
486,1211044447985736965,2023-03-06,2023-03-06,2023-03-06,
487,1212060481271916908,2023-03-06,2023-03-06,2023-03-09,payroll - 3/24
490,1210975239826808787,2023-03-06,2023-04-12,2023-04-12,
496,1210641215861192888,2023-03-06,2023-03-06,2023-03-13,
497,1212426863161581742,2023-03-06,2023-03-06,2023-03-06,
501,1209984427903501655,2023-03-06,2023-03-31,2023-04-06,payroll - 4/11
501,1209985271566745411,2023-03-06,2023-03-31,2023-04-06,payroll - 4/11
501,1209985682180734402,2023-03-06,2023-03-31,2023-04-06,payroll - 4/11
501,1209986150758768580,2023-03-06,2023-03-31,2023-04-06,payroll - 4/11
501,1209986779082253881,2023-03-06,2023-03-31,2023-04-06,payroll - 4/11
501,1209987384726042460,2023-03-06,2023-03-31,2023-04-06,payroll - 4/11
501,1209988027661432226,2023-03-06,2023-03-31,2023-04-06,payroll - 4/11
501,1209988819463345492,2023-03-06,2023-03-31,2023-04-06,payroll - 4/11
503,1212891322580746450,2023-03-06,2023-03-09,2023-03-31,
519,1210673571469918071,2023-03-06,2023-03-06,2023-03-13,
519,1210674694574973595,2023-03-06,2023-03-06,2023-03-13,
527,1210602177550666245,2023-03-06,2023-03-06,2023-03-06,payroll - 3/31
527,1210602955545467428,2023-03-06,2023-03-06,2023-03-06,payroll - 3/31
529,1208458326611982693,2023-03-06,2023-03-06,2023-03-06,payroll - 3/31
543,1212434533381552843,2023-03-06,2023-03-06,No member banking,
543,1210613380215803000,2023-03-06,2023-03-06,2023-03-06,
565,1207079737356217231,2023-03-06,2023-03-06,2023-03-08,
565,1210661603330840821,2023-03-06,2023-03-06,2023-03-08,
61,1209991704508504548,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1204440483560313072,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1207390330642720727,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1209991886810612317,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1214582629051265701,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1204862625702229173,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1210298778884866079,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1210976034133969652,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1212094435286507256,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1212493924066521058,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1212067958274739161,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1212068757746213743,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1212438142825781704,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1210327885259749056,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1208107439691125186,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1211071474803499773,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1211072016069081535,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1213574424670723420,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
61,1212138750863248048,2023-03-10,2023-03-10,2023-03-13,payroll - 3/17
15,1204873786994180058,2023-03-13,2023-03-13,payroll,payroll - 4/28
15,1204874259616733572,2023-03-13,2023-03-13,payroll,payroll - 4/28
15,1209976112008250923,2023-03-13,2023-03-13,payroll,payroll - 4/28
15,1214583279158679894,2023-03-13,2023-03-13,payroll,payroll - 4/28
15,1214584320296655112,2023-03-13,2023-03-13,payroll,payroll - 4/28
30,1210707130352293289,2023-03-13,2023-03-13,2023-03-13,
30,1205183833566140610,2023-03-13,2023-03-13,2023-03-13,
34,1212835059442423850,2023-03-13,2023-03-13,2023-03-13,
34,1209863584195472093,2023-03-13,2023-03-13,2023-03-13,
34,1214260362802550953,2023-03-13,2023-03-13,2023-03-13,
34,1214601331431149115,2023-03-13,2023-03-13,2023-03-13,
34,1210302230523400033,2023-03-13,2023-03-13,2023-03-13,
34,1212804104983532973,2023-03-13,2023-03-13,2023-03-13,payroll - 4/15
34,1214589504435441345,2023-03-13,2023-03-13,2023-03-13,
34,1211002458012354464,2023-03-13,2023-03-13,2023-03-13,
34,1213164798939240360,2023-03-13,2023-03-13,2023-03-13,
34,1215322177741270077,2023-03-13,2023-03-13,2023-03-13,
34,1214606196524888254,2023-03-13,2023-03-13,2023-03-13,
34,1214606972880658998,2023-03-13,2023-03-13,2023-03-13,
39,1212404329932862149,2023-03-13,2023-03-22,2023-03-28,
39,1190758742071461504,2023-03-13,2023-03-22,2023-03-28,
39,1214614465433332660,2023-03-13,2023-03-22,2023-03-28,
56,1212814962144172295,2023-03-13,2023-03-15,payroll,payroll - 4/31
62,1214654246542384546,2023-03-13,2023-03-17,2023-03-28,
62,1215024472021480333,2023-03-13,2023-03-17,2023-03-28,
62,1215025316313629680,2023-03-13,2023-03-17,2023-03-28,
62,1215025959904573040,2023-03-13,2023-03-17,2023-03-28,
62,1215026945771604500,2023-03-13,2023-03-17,2023-03-28,
62,1214677536238244640,2023-03-13,2023-03-17,2023-03-28,
62,1212510473707623433,2023-03-13,2023-03-17,2023-03-28,
62,1213544318075181263,2023-03-13,2023-03-17,2023-03-28,
62,1212505771569119778,2023-03-13,2023-03-17,2023-03-28,
62,1214591818550320568,2023-03-13,2023-03-17,2023-03-28,
62,1201919071670106029,2023-03-13,2023-03-17,2023-03-28,
62,1212817280689686163,2023-03-13,2023-03-17,2023-03-28,
62,1215015171204066693,2023-03-13,2023-03-17,2023-03-28,
70,1209880970017178347,2023-03-13,2023-03-13,2023-03-28,
70,1214616301833133869,2023-03-13,2023-03-13,2023-03-28,
70,1209994082989808911,2023-03-13,2023-03-13,2023-03-28,
70,1194668255335976831,2023-03-13,2023-03-13,2023-03-28,
70,1208426827408111190,2023-03-13,2023-03-13,2023-03-28,
70,1210304259442435038,2023-03-13,2023-03-13,2023-03-28,
70,1213545454074338783,2023-03-13,2023-03-13,2023-03-28,
70,1213156801529390706,2023-03-13,2023-03-13,2023-03-28,
70,1208438226077015843,2023-03-13,2023-03-13,2023-03-28,
70,1208434518420565475,2023-03-13,2023-03-13,2023-03-28,
194,1212438988988277134,2023-03-13,2023-03-20,2023-03-28,
194,1215339756596329854,2023-03-13,2023-03-20,2023-03-28,
194,1212057341206548207,2023-03-13,2023-03-20,2023-03-28,
194,1210984443104987463,2023-03-13,2023-03-20,2023-03-28,
194,1199460151607687527,2023-03-13,2023-03-20,2023-03-28,
194,1214651860592801122,2023-03-13,2023-03-20,2023-03-28,
194,1213232625113654713,2023-03-13,2023-03-20,2023-03-28,
194,1213233131561874662,2023-03-13,2023-03-20,2023-03-28,
194,1213234388257967006,2023-03-13,2023-03-20,2023-03-28,
194,1215011175907779209,2023-03-13,2023-03-20,2023-03-28,
194,1215013660090378737,2023-03-13,2023-03-20,2023-03-28,
194,1215014846199518989,2023-03-13,2023-03-20,2023-03-28,
194,1215392329813849941,2023-03-13,2023-03-20,2023-03-28,
194,1212806603141132458,2023-03-13,2023-03-20,2023-03-28,
194,1212790946428456139,2023-03-13,2023-03-20,2023-03-28,
194,1212791322880881246,2023-03-13,2023-03-20,2023-03-28,
194,1201920943532172196,2023-03-13,2023-03-20,No member banking,
194,1201921301010316902,2023-03-13,2023-03-20,No member banking,
194,1205530518441977630,2023-03-13,2023-03-20,2023-03-28,
75,1215039323070101168,2023-03-13,2023-03-13,2023-03-13,payroll - 4/30
75,1214588572351388353,2023-03-13,2023-03-13,2023-03-13,payroll - 4/30
75,1215387776418654763,2023-03-13,2023-03-13,2023-03-13,payroll - 4/30
83,1213563735408968258,2023-03-13,2023-03-15,2023-03-20,
83,1213564207864078721,2023-03-13,2023-03-15,2023-03-20,
83,1213564456417370159,2023-03-13,2023-03-15,2023-03-20,
107,1214597343153821360,2023-03-13,2023-03-13,2023-03-13,payroll - 3/31
114,1212138976933704846,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1212139640295289684,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1212140908808403088,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1212141314568186872,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1212142295054937180,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1212142862154945082,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1212143711079865046,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1212144007099914577,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1212144499788219194,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1213587536198760740,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1213587985834823522,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
114,1207029002143389480,2023-03-13,2023-03-14,2023-03-13,payroll - 3/31
168,1215332667651939293,2023-03-13,2023-03-13,2023-03-20,
168,1215333943245085506,2023-03-13,2023-03-13,2023-03-20,
175,1212085150876572232,2023-03-13,2023-03-22,2023-03-28,
175,1214597326385576450,2023-03-13,2023-03-22,2023-03-28,
182,1198291989416209799,2023-03-13,2023-03-27,2023-03-31,
193,1205562933456302859,2023-03-13,2023-04-12,2023-04-12,
193,1207417288599112972,2023-03-13,2023-04-12,2023-04-12,
193,1207418652840463925,2023-03-13,2023-04-12,2023-04-12,
193,1210343350385464706,2023-03-13,2023-04-12,2023-04-12,
193,1210329887548293219,2023-03-13,2023-04-12,2023-04-12,
193,1213159561325011152,2023-03-13,2023-04-12,2023-04-12,
193,1214660101005129918,2023-03-13,2023-04-12,2023-04-12,
215,1212434357364794219,2023-03-13,2023-03-13,2023-03-28,
215,1213519839027939223,2023-03-13,2023-03-13,2023-03-28,
215,1213520245343781306,2023-03-13,2023-03-13,2023-03-28,
215,1213520488430078496,2023-03-13,2023-03-13,2023-03-28,
217,1212132107797035532,2023-03-13,2023-03-13,2023-03-13,
217,1214995366976504931,2023-03-13,2023-03-13,2023-03-13,
217,1210708153236162737,2023-03-13,2023-03-13,2023-03-13,
217,1213502847568150037,2023-03-13,2023-03-13,2023-03-13,debit card
217,1214662952516728362,2023-03-13,2023-03-13,2023-03-13,
217,1212520124397868112,2023-03-13,2023-03-13,2023-03-13,
217,1207358979227571432,2023-03-13,2023-03-13,2023-03-13,
228,1213600753751822955,2023-03-13,2023-03-13,2023-03-13,
231,1213538501956453693,2023-03-13,2023-03-13,2023-03-13,
231,1214979840353286105,2023-03-13,2023-03-13,2023-03-13,
231,1207406435100521018,2023-03-13,2023-03-13,2023-03-13,
231,1210778987857745376,2023-03-13,2023-03-13,2023-03-13,
231,1210779517572559548,2023-03-13,2023-03-13,2023-03-13,
231,1214610750863246230,2023-03-13,2023-03-13,2023-03-13,payroll - 4/1
237,1214578711047641980,2023-03-13,2023-03-13,2023-04-06,payroll - 4/5
247,1210974306377797667,2023-03-13,2023-03-13,2023-03-13,
247,1213577443650454394,2023-03-13,2023-03-13,2023-03-13,
252,1212101949590343677,2023-03-13,2023-03-13,2023-03-13,
252,1214602532034594051,2023-03-13,2023-03-13,2023-03-13,
252,1214603067658706536,2023-03-13,2023-03-13,2023-03-13,
252,1214662854597985400,2023-03-13,2023-03-13,2023-03-13,payroll - 3/30
252,1214663256804902738,2023-03-13,2023-03-13,2023-03-13,payroll - 3/30
252,1214663566750169182,2023-03-13,2023-03-13,2023-03-13,payroll - 3/30
258,1212431868304856052,2023-03-13,2023-03-13,2023-03-28,
258,1207107524832241297,2023-03-13,2023-03-13,2023-03-31,payroll - 3/31
258,1212064001554322482,2023-03-13,2023-03-13,2023-03-31,payroll - 3/31
258,1214639712034863710,2023-03-13,2023-03-13,2023-03-31,payroll - 3/31
258,1215009293012472513,2023-03-13,2023-03-13,2023-03-31,payroll - 3/31
273,1200484403471395862,2023-03-13,2023-03-16,2023-03-28,
276,1210644219512022892,2023-03-13,2023-03-14,2023-04-18,payroll - 4/15
280,1215027969642699395,2023-03-13,2023-03-14,2023-03-20,
280,1215029659868216705,2023-03-13,2023-03-14,2023-03-20,
280,1215030527466268503,2023-03-13,2023-03-14,2023-03-20,
284,1209979198943832040,2023-03-13,2023-03-13,2023-03-13,
286,1207098539298820281,2023-03-13,,,payroll - tbd
288,1213567490589702299,2023-03-13,2023-03-14,2023-03-20,
293,1213156681983849641,2023-03-13,2023-03-13,2023-03-13,
293,1213595559342790079,2023-03-13,2023-03-13,2023-03-13,
293,1213151826258684650,2023-03-13,2023-03-13,2023-03-13,
293,1214610486279027832,2023-03-13,2023-03-13,2023-03-13,
293,1212467062777295948,2023-03-13,2023-03-13,2023-03-13,
293,1213525449531110149,2023-03-13,2023-03-13,2023-03-13,
296,1213565243874615722,2023-03-13,2023-03-13,2023-03-13,
296,1213145884029911262,2023-03-13,2023-03-13,2023-03-13,
300,1213139570306462227,2023-03-13,2023-03-17,payroll,payroll - 4/30
300,1214665722508102422,2023-03-13,2023-03-17,payroll,payroll - 4/30
300,1215667305497316735,2023-03-13,2023-03-17,payroll,payroll - 4/30
300,1212406401534264818,2023-03-13,2023-03-17,payroll,payroll - 4/30
300,1214986175016320656,2023-03-13,2023-03-17,payroll,payroll - 4/30
300,1214986783487126140,2023-03-13,2023-03-17,payroll,payroll - 4/30
300,1214987190932272803,2023-03-13,2023-03-17,payroll,payroll - 4/30
301,1212852162373280705,2023-03-13,2023-03-13,2023-03-13,payroll - 3/15
301,1214607549919193199,2023-03-13,2023-03-13,2023-03-13,payroll - 3/15
301,1214607960838691571,2023-03-13,2023-03-13,2023-03-13,payroll - 3/15
303,1212835788931668637,2023-03-13,2023-03-13,2023-03-13,payroll - 4/25
303,1208089709284196102,2023-03-13,2023-03-13,2023-03-13,payroll - 3/24
303,1214583091989102773,2023-03-13,2023-03-13,2023-03-13,payroll - 3/24
303,1214979711565280461,2023-03-13,2023-03-13,2023-03-13,payroll - 3/24
309,1212435732975638961,2023-03-13,2023-03-13,2023-03-13,payroll - 3/31
309,1212435988967437357,2023-03-13,2023-03-13,2023-03-13,payroll - 3/31
311,1215025758248605240,2023-03-13,2023-03-17,2023-03-28,
311,1215026326787122753,2023-03-13,2023-03-17,2023-03-28,
320,1214674984473402304,2023-03-13,2023-03-13,2023-03-13,
320,1214675674839397670,2023-03-13,2023-03-13,2023-03-13,
337,1212912259062423117,2023-03-13,2023-03-15,2023-03-20,
337,1212912628779797729,2023-03-13,2023-03-15,2023-03-20,
344,1214693634674874219,2023-03-13,2023-03-13,2023-03-13,payroll - 4/15
344,1214694288629821492,2023-03-13,2023-03-13,2023-03-13,payroll - 4/15
344,1212062001359698474,2023-03-13,2023-03-13,2023-03-13,payroll - 3/31
347,1212498572654779759,2023-03-13,2023-03-22,2023-03-28,
347,1213146569701926964,2023-03-13,2023-03-22,2023-03-28,
347,1213231527323505950,2023-03-13,2023-03-22,2023-03-28,
347,1203376416548673127,2023-03-13,2023-03-22,2023-03-28,
347,1203376761082517106,2023-03-13,2023-03-22,2023-03-28,
347,1211068709587818787,2023-03-13,2023-03-22,2023-03-28,
347,1215328819598212336,2023-03-13,2023-03-22,2023-03-28,
347,1212822083024647595,2023-03-13,2023-03-22,2023-03-28,
347,1213126983456728443,2023-03-13,2023-03-22,2023-03-28,
347,1207311991408311385,2023-03-13,2023-03-22,2023-03-28,
349,1214965790973004310,2023-03-13,2023-03-14,2023-03-20,
349,1213171117967767882,2023-03-13,2023-03-14,2023-03-20,
349,1214617577583295534,2023-03-13,2023-03-14,2023-03-20,
349,1215000021316351649,2023-03-13,2023-03-14,2023-03-20,
349,1209974479405497277,2023-03-13,2023-03-14,2023-03-20,
349,1212809375454112922,2023-03-13,2023-03-14,2023-03-20,
349,1213567986298804139,2023-03-13,2023-03-14,2023-03-20,
349,1209977150438925004,2023-03-13,2023-03-14,2023-03-20,
349,1214664257344474718,2023-03-13,2023-03-14,2023-03-20,
353,1213237435560573677,2023-03-13,2023-03-13,2023-03-13,
353,1213238248760853648,2023-03-13,2023-03-13,2023-03-13,
353,1213238790401173857,2023-03-13,2023-03-13,2023-03-13,
353,1205407503087234272,2023-03-13,2023-03-13,2023-03-13,debit card
367,1213267205229964417,2023-03-13,2023-03-16,2023-03-31,payroll - 3/31
367,1213594248603379969,2023-03-13,2023-03-16,2023-03-31,payroll - 3/31
367,1214585914128695041,2023-03-13,2023-03-16,2023-03-31,payroll - 3/31
367,1209887530933664370,2023-03-13,2023-03-16,2023-03-31,payroll - 3/31
367,1213164994277275932,2023-03-13,2023-03-16,2023-03-31,payroll - 3/31
367,1212813886671285869,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1213572066229920833,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214586553656253810,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1213597235008301860,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214695035903185806,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214696530282349173,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214696951019817116,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214699714719428561,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214700575343253707,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214941495788967315,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214942531883055089,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214943163768338208,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214943921318273510,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214944593942307413,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214945356082343900,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214946250580186558,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214946719432603281,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214948270527787615,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214948704471544754,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214949144923150696,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214951535813158283,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214959661257970913,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214960340329534896,2023-03-13,2023-03-16,payroll,payroll - 4/28
367,1214960864776316832,2023-03-13,2023-03-16,payroll,payroll - 4/28
